pl_rade,Teq,st_teff,pl_orbsmax,st_met
2.18,3917.0,5821.0,0.005333280087103432,-0.03
1.27,2197.0,6082.0,0.0231327420676956,0.01
2.0,493.0,3900.0,0.09,0.0
3.67,980.0,5430.0,0.13,0.2
1.43,3464.0,5538.0,0.006794312919261216,0.18
2.66,834.0,5724.0,0.13863016974976533,-0.08
4.3,549.0,5623.0,0.4632,-0.11
4.16,203.0,5308.0,1.219,-0.25
12.442,185.0,4898.0,4.5,-0.23
1.49,646.0,3695.0,0.0373,-0.19
3.22,1228.0,5741.0,0.04847845657791624,0.21
0.497,990.0,5046.0,0.04881,-0.55
1.35,2547.0,5679.0,0.011098582215882355,0.04
18.03,1425.0,6563.0,0.0507,0.03
1.37,1501.0,6130.0,0.06628931698747882,0.05
5.74,1500.0,7099.0,0.07991968848200319,0.01
1.14,2021.0,5213.0,0.011757445647607776,-0.03
2.78,1169.0,5857.0,0.05867117426978375,-0.01
1.68,1622.0,5455.0,0.022403429478745903,-0.07
16.7,1314.0,6250.0,0.047,-0.5
2.02,3175.0,6826.0,0.013002555507690031,0.04
3.39,560.0,5677.0,0.2199841130585636,0.01
2.73,555.0,5831.0,0.20954603348025258,-0.04
1.98,1391.0,5512.0,0.06221772900424594,0.05
1.07,6451.0,5476.0,0.0018324644489945523,0.33
2.2,1369.0,5367.0,0.03468385116584865,0.19
1.57,1451.0,6209.0,0.0531,-0.08
2.55,2099.0,6159.0,0.024159839102101545,0.05
3.96,948.0,5925.0,0.07854933350167295,0.03
2.16,650.0,6158.0,0.2646499341704415,0.03
3.2,933.0,5558.0,0.06928706967947154,-0.04
2.7,778.0,5206.0,0.07273088293230134,-0.07
22.754,1394.0,4590.0,0.01782,0.18
1.67,1121.0,5949.0,0.04202390377007976,0.03
1.07,830.0,4990.0,0.08083856647661983,-0.05
2.41,1375.0,5685.0,0.04434911848226233,0.12
0.97,4541.0,6289.0,0.007015638360752861,0.0
1.68,1951.0,5979.0,0.03715572298961502,0.04
3.3,606.0,5332.0,0.12251739316123475,-0.07
1.82,2088.0,5906.0,0.024151448669825725,0.01
2.45,918.0,5844.0,0.0664040651318406,-0.01
1.58,2722.0,6133.0,0.009728973202166225,0.04
1.42,2592.0,3959.0,0.003438574304864695,-0.17
3.91,534.0,5143.0,0.16950298909230269,-0.1
1.49,924.0,3208.0,0.008665813758833475,0.48
13.11,735.0,5650.0,0.0618,0.19
13.11,1579.0,6510.0,0.08,0.1
0.86,2988.0,5462.0,0.006258559571872534,0.02
2.13,784.0,5393.0,0.2134529580619953,-0.17
2.97,640.0,3843.0,0.05013510386131859,0.03
1.69,2307.0,4192.0,0.005180382919353984,-0.27
3.05,1633.0,6383.0,0.043488158000620156,0.06
1.62,892.0,4944.0,0.051239261064160005,-0.04
0.54,651.0,4925.0,0.0929,-0.37
1.92,886.0,4857.0,0.04830797467492935,-0.11
0.95,1718.0,5555.0,0.019589552387545398,-0.13
7.06,400.0,5644.0,0.6458109913561187,-0.07
3.55,880.0,5760.0,0.17713679291866105,0.11
1.28,1154.0,5066.0,0.03174677461454342,-0.01
1.27,2458.0,6202.0,0.02158969204677762,0.05
2.81,959.0,4747.0,0.03420828073271009,-0.04
2.63,1025.0,5261.0,0.047926099747285685,-0.09
2.56,834.0,5858.0,0.12003927557326445,-0.12
1.68,2433.0,6319.0,0.017081470500591323,0.06
8.98,619.0,5857.0,0.27206426043414006,0.02
3.34,645.0,5769.0,0.16158803197933896,-0.08
13.473,1464.0,5500.0,0.0266,-0.34
1.96,729.0,6166.0,0.255859424010448,-0.01
0.64,3432.0,5361.0,0.0052414536983624695,-0.07
2.71,2475.0,6561.0,0.021287862475345032,0.07
1.71,2788.0,5512.0,0.015494200616837997,0.05
2.9,694.0,5722.0,0.153598958342658,-0.03
1.61,1437.0,5774.0,0.033025595251371775,-0.16
1.05,3180.0,5789.0,0.011554179167549274,0.1
1.04,995.0,5053.0,0.035,0.0
1.233,851.0,4116.0,0.0426,-0.205
15.816,1770.0,6626.0,0.04714,-0.017
12.218,1316.0,5241.0,0.035,0.24
5.93,977.0,5612.0,0.13300606830453326,-0.07
2.86,785.0,5796.0,0.11680412825903927,0.04
1.58,542.0,6256.0,0.542322785655395,0.02
0.91,3371.0,5748.0,0.0067671814243045565,0.27
3.09,910.0,5020.0,0.052016996115675125,-0.02
2.89,970.0,5518.0,0.059340962260268665,-0.01
1.43,5427.0,5053.0,0.0016852885893245421,-0.07
2.67,714.0,5665.0,0.12781546055013618,0.01
2.73,314.0,4651.0,0.339,0.01
2.24,1455.0,5740.0,0.03209549739813337,0.03
2.5,976.0,4870.0,0.04472647076629212,0.02
1.44,2495.0,5462.0,0.008976901133938361,0.02
2.87,1791.0,5416.0,0.015263934898268217,0.08
1.62,1363.0,5594.0,0.032350296586867805,0.0
1.2,1576.0,5845.0,0.04115799450570261,-0.05
1.17,3654.0,5763.0,0.0073808410948562175,-0.03
2.05,2461.0,5614.0,0.01344893483874658,-0.08
0.65,3291.0,5564.0,0.0077568201150605655,0.06
0.89,2949.0,5815.0,0.00835599302384643,0.04
1.95,1630.0,5430.0,0.047,0.2
1.77,666.0,5655.0,0.21992504816935163,-0.13
2.32,715.0,5253.0,0.08922167719014173,-0.01
1.31,3006.0,5191.0,0.004967087752867957,-0.03
2.5,970.0,5327.0,0.06401529427282164,-0.09
2.12,1213.0,5247.0,0.03252786012578603,-0.02
2.13,1154.0,4253.0,0.024598999651565676,-0.35
2.76,703.0,5279.0,0.08643841310622488,-0.06
1.95,1378.0,6166.0,0.0715272012177264,-0.01
16.825,1501.0,6277.0,0.04497,0.199
5.77,1629.0,5667.0,0.0474,0.33
2.34,628.0,4673.0,0.0849883673668178,0.12
2.68,755.0,5983.0,0.14915192977430008,-0.04
2.28,2060.0,5047.0,0.01012129522621724,0.01
6.204,277.0,5527.0,0.7903,0.09
0.76,2815.0,5564.0,0.010596841729613258,0.06
3.29,2551.0,5437.0,0.008762585124159625,-0.02
1.51,5151.0,5039.0,0.001449246770101635,-0.02
2.49,305.0,4540.0,0.31057163013778816,0.1
0.89,3894.0,5436.0,0.005061618432806197,-0.06
2.03,717.0,4919.0,0.07428212431886937,-0.04
0.83,3418.0,5880.0,0.010090307221876706,0.04
1.34,1703.0,6296.0,0.03270469388705893,0.02
1.82,1175.0,5196.0,0.034055015224769114,-0.05
1.77,666.0,4726.0,0.0791712324921662,-0.06
1.23,2113.0,5203.0,0.011789491005389556,-0.02
3.19,615.0,5776.0,0.3156712002938225,-0.03
3.73,2485.0,5635.0,0.009679990153534605,-0.01
1.75,1769.0,5471.0,0.039035132938925306,-0.12
2.68,478.0,5990.0,0.33,0.05
1.31,844.0,4925.0,0.0553,-0.37
2.49,826.0,5566.0,0.07677260275804386,0.03
1.93,2474.0,5803.0,0.01271117811009745,0.1
1.27,2731.0,3631.0,0.0019275772213278375,-0.01
2.29,500.0,5747.0,0.25553990904682095,-0.04
3.13,1002.0,5623.0,0.052745253993723644,0.01
1.53,2825.0,6099.0,0.010602914004740994,0.02
0.88,5112.0,6366.0,0.004862126307334206,0.12
1.67,2172.0,5500.0,0.011596814333744,0.05
2.35,530.0,5298.0,0.16437690384869227,-0.01
2.9,1003.0,5958.0,0.07678789421834106,0.03
2.53,1945.0,5441.0,0.01357448861261497,-0.01
2.43,1835.0,4601.0,0.009635493897884167,-0.01
2.73,966.0,4286.0,0.02935233708224816,-0.09
2.79,1140.0,5746.0,0.06053121544468649,0.02
1.15,2711.0,5682.0,0.013233958093219571,0.04
3.03,2166.0,5820.0,0.017353963751070317,-0.03
3.8,481.0,5403.0,0.26553199796679094,0.0
2.34,1222.0,5378.0,0.03319540250878831,-0.44
1.57,2985.0,5643.0,0.011334980465590953,0.06
7.0,2939.0,5967.0,0.011755796531833593,0.14
8.16,395.0,5606.0,0.60347,-0.34
2.26,824.0,3768.0,0.024727544126910132,0.11
1.91,2288.0,6014.0,0.0224683283615359,0.02
2.63,819.0,5725.0,0.13,0.07
1.51,2101.0,5308.0,0.01452381684334328,-0.08
1.55,2241.0,5486.0,0.010155148875519156,0.04
1.31,2598.0,5972.0,0.027093874306845938,-0.01
2.83,476.0,4709.0,0.14994622658811077,0.11
2.39,3411.0,5913.0,0.007822845683347802,-0.03
2.98,418.0,5434.0,0.308641413926844,0.0
0.88,4677.0,6019.0,0.004212776014598393,0.03
2.11,425.0,3722.0,0.12420032202985774,0.07
3.46,405.0,6431.0,0.9243153062645747,0.03
1.19,4910.0,5550.0,0.002180873413459651,0.05
1.6,1364.0,6010.0,0.043331618441261106,0.03
1.37,3121.0,5331.0,0.005021971396023213,-0.01
1.27,4497.0,5677.0,0.0035667305266364148,0.05
1.69,2526.0,6350.0,0.021421179280912334,0.07
1.36,1110.0,4611.0,0.02791256699085402,-0.03
1.33,779.0,5850.0,0.18669427342016923,-0.14
0.86,5649.0,5839.0,0.0026875908824186196,-0.07
3.19,235.0,5474.0,0.998218085354038,0.02
3.35,834.0,5782.0,0.09752801477088427,0.01
0.93,2642.0,5046.0,0.005841497618922839,0.02
1.23,2285.0,5476.0,0.010545775822297836,-0.03
1.01,3501.0,6074.0,0.009182951347126319,0.02
1.55,3269.0,5504.0,0.0056769337234239175,0.01
2.66,1571.0,5355.0,0.017450755807945723,-0.01
1.19,1521.0,6046.0,0.040650928021816704,-0.01
0.8,3132.0,5770.0,0.013072315439704368,0.03
6.14,2790.0,5903.0,0.011697731902084634,0.07
2.07,749.0,5214.0,0.09099610531832981,0.22
1.46,2158.0,5406.0,0.011832718833796187,-0.09
1.4,1455.0,5188.0,0.023554854809454233,0.01
3.01,431.0,5533.0,0.3307248512298252,0.04
1.84,1892.0,5976.0,0.022622337845489397,-0.08
2.82,502.0,5863.0,0.2907199983921903,0.02
1.43,1408.0,5236.0,0.023013817323471294,0.04
2.58,1014.0,5212.0,0.04426850742992925,-0.1
2.32,981.0,4990.0,0.04300482550493628,0.02
1.64,2499.0,6184.0,0.031736306518306556,0.35
1.26,1045.0,5698.0,0.10839650382391022,0.04
1.35,1151.0,5374.0,0.039137778949510246,-0.08
1.3,3139.0,6113.0,0.010264336571042441,0.06
3.6,255.0,5053.0,0.5375572167523479,-0.06
2.68,2035.0,5646.0,0.014449924763938705,0.02
1.11,2199.0,5612.0,0.012892706456977628,0.03
1.53,2487.0,6228.0,0.023570142548503745,-0.1
3.32,1497.0,5601.0,0.03349189658928442,-0.08
8.68,621.0,5172.0,0.13498859264353202,0.07
3.05,546.0,5825.0,0.23705308714631468,0.06
1.77,2597.0,6012.0,0.010739733175669623,0.08
2.55,1163.0,5582.0,0.04558279589571759,0.05
0.97,3110.0,6241.0,0.016133713681635745,0.0
2.87,565.0,6080.0,0.32,-0.12
3.84,1193.0,5769.0,0.05588452964887245,-0.04
3.06,2745.0,5785.0,0.015446189977100639,-0.01
1.82,1881.0,5714.0,0.03533149929215659,0.03
1.43,1921.0,5060.0,0.013129140647227915,-0.03
2.89,1201.0,5162.0,0.03372406817846223,-0.1
1.96,534.0,3813.0,0.06255828326951704,-0.24
0.82,1297.0,3900.0,0.013,0.0
0.403,1070.0,5046.0,0.04178,-0.55
1.52,1782.0,5842.0,0.020333774736269704,-0.04
11.994,1161.0,6261.0,0.092,0.24
2.36,1020.0,4445.0,0.02685412642610729,0.06
1.71,4031.0,4971.0,0.002540908296666865,-0.05
1.64,1235.0,6025.0,0.07280604957576861,0.18
1.97,1325.0,5478.0,0.032221401656007315,0.01
1.7,4016.0,4817.0,0.002207079539261865,0.1
3.94,870.0,6020.0,0.11289863724622899,0.03
2.63,3043.0,6209.0,0.012598679933970965,0.09
3.13,1114.0,5350.0,0.03827161915092774,0.02
2.14,2818.0,6060.0,0.014726343841363818,0.03
2.73,1255.0,5770.0,0.042830444121935686,-0.06
1.71,378.0,5638.0,0.64,-0.29
1.79,1355.0,6186.0,0.0463829121323329,0.06
2.23,1405.0,5635.0,0.04326948676685803,0.0
1.44,2498.0,5306.0,0.007645694189679597,-0.01
1.63,275.0,5757.0,1.046,0.21
2.27,1550.0,6092.0,0.05610529182899452,-0.01
0.84,1126.0,5410.0,0.04226979040170331,-0.03
1.09,4946.0,5957.0,0.002814870017423696,0.04
1.46,3975.0,5352.0,0.0033834011173260324,-0.04
2.54,902.0,5647.0,0.10795305836928787,0.0
2.44,793.0,4350.0,0.045663404242107415,0.06
2.71,452.0,5946.0,0.4759702678062487,-0.1
1.5,2727.0,5769.0,0.010695018992776324,-0.04
0.94,2825.0,5618.0,0.01489378034589864,0.08
1.63,2699.0,4103.0,0.003020829467743282,-0.04
1.89,2906.0,6075.0,0.014293415130629348,-0.18
1.2,3052.0,4817.0,0.0038102117494750068,0.05
1.9,612.0,5712.0,0.28893657114744836,0.02
0.741,768.0,5046.0,0.0811,-0.55
3.07,1460.0,4483.0,0.014656870344603366,-0.05
7.14,369.0,6059.0,1.1576056787993503,0.12
1.35,4246.0,5559.0,0.002901610517983935,-0.1
1.17,236.0,3755.0,0.432,-0.26
1.79,2006.0,5538.0,0.00960875053130671,0.08
1.99,1109.0,5634.0,0.04242083780288088,-0.07
2.15,1702.0,5753.0,0.030811744306626823,0.03
1.33,1147.0,4730.0,0.026130403650401736,-0.02
1.5,1717.0,5769.0,0.026975351754121805,-0.04
1.7,2816.0,5695.0,0.018985027116801504,0.15
2.96,985.0,5831.0,0.06663845195699211,-0.04
0.79,5621.0,5254.0,0.0013947410794216428,-0.07
1.87,427.0,5710.0,0.7028506002968673,-0.01
2.08,6155.0,6005.0,0.0042652475572280135,0.01
2.63,730.0,5772.0,0.11117546589653245,0.03
0.98,2104.0,4529.0,0.005978873194588948,0.1
1.11,5752.0,6260.0,0.003275245230810552,-0.03
2.54,744.0,5641.0,0.11222658323478439,0.01
1.48,2943.0,5322.0,0.006496850710175929,0.08
1.36,4562.0,6150.0,0.007920130099191316,0.05
1.69,3708.0,5054.0,0.002818737428506428,-0.02
2.33,285.0,4723.0,0.495,-0.01
2.71,1646.0,5961.0,0.027794269413651745,0.01
1.91,1426.0,4346.0,0.01383801711838609,-0.03
1.55,1248.0,4985.0,0.02517993033352258,-0.1
1.47,1891.0,6436.0,0.03238915663219457,0.04
1.48,3054.0,6296.0,0.010727314743729508,0.04
13.49,474.0,5600.0,0.481,-0.17
1.92,4093.0,5717.0,0.00711516418607937,0.04
1.59,2762.0,5936.0,0.019118208181405524,-0.04
1.69,801.0,5446.0,0.08786699091429286,-0.02
3.75,1186.0,6163.0,0.0594637450645808,0.07
1.4,2590.0,5598.0,0.011136660564382709,-0.01
1.32,2645.0,5825.0,0.01934562352138033,0.02
1.45,581.0,5295.0,0.13372964106711493,0.03
1.1,352.0,3420.0,0.0685,-0.1
1.41,2857.0,5763.0,0.009094092786624932,0.23
1.8,765.0,4776.0,0.06184887239543649,-0.06
1.48,3256.0,6143.0,0.008628035515617496,-0.01
2.81,1142.0,5373.0,0.04920848793081126,-0.08
2.06,2071.0,5596.0,0.019011532428747834,-0.08
1.69,3264.0,6228.0,0.013687155104224857,-0.1
2.39,1584.0,6224.0,0.03980371279619827,0.03
1.68,972.0,5631.0,0.07943762837472755,-0.02
8.08,577.0,5774.0,0.227,0.05
1.86,316.0,4134.0,0.242,-0.3
3.3,395.0,5943.0,0.4292006902390958,0.12
2.6,1551.0,5948.0,0.027597002738087573,0.01
1.38,2355.0,5988.0,0.019655257758134224,0.07
1.03,3038.0,6126.0,0.01180104606515502,0.01
1.71,478.0,4524.0,0.13313714127871282,-0.02
1.73,4029.0,5706.0,0.004990850665533895,-0.07
10.548,710.0,4400.0,0.03734,-0.03
2.79,1881.0,5954.0,0.03207606865680475,0.08
1.37,1493.0,4184.0,0.008077165744057193,-0.3
1.48,1163.0,6010.0,0.05953214395159349,0.03
1.88,3024.0,5611.0,0.011659207392421133,-0.04
1.64,1663.0,5777.0,0.0273,0.12
1.017,759.0,3240.0,0.01391210952446481,-0.15
2.39,1628.0,5710.0,0.025418600044351432,0.0
5.49,879.0,5345.0,0.0752,0.19
1.6,722.0,5578.0,0.1095215010346133,-0.01
0.89,4403.0,6118.0,0.005323342095184299,0.0
2.58,1857.0,5813.0,0.023448712832533154,0.03
1.6,3067.0,5635.0,0.006357048719127207,-0.01
6.51,1508.0,4840.0,0.1028,0.2
3.94,754.0,5430.0,0.22,0.2
1.92,2192.0,6083.0,0.02360365118785298,0.03
1.07,1015.0,4961.0,0.041415382607966615,-0.01
1.09,1794.0,4679.0,0.011136895201628194,0.05
1.37,2024.0,5557.0,0.029208192786337604,-0.02
2.58,749.0,5518.0,0.13027132189488438,-0.05
2.18,839.0,3631.0,0.02043572220533473,-0.01
1.42,1846.0,5771.0,0.020770338618749738,0.04
1.72,1639.0,5743.0,0.02487193188964377,0.03
1.152,979.0,4316.0,0.02607,-0.23
2.0,639.0,3810.0,0.0513,-0.1
12.33,1246.0,5600.0,0.0441,0.15
13.899,1617.0,5650.0,0.0391,0.15
14.572,1268.0,5550.0,0.0523,0.35
2.3,1397.0,4970.0,0.020840491362436587,0.29
1.03,1826.0,4558.0,0.009178806363676165,-0.23
2.41,1248.0,4599.0,0.01713244700428972,-0.26
2.03,1591.0,5920.0,0.0317574817050859,-0.06
2.54,1852.0,5769.0,0.021513577686301938,0.08
1.26,1319.0,6004.0,0.04169642609281007,-0.18
3.21,936.0,5817.0,0.09940341260426686,-0.05
2.32,1070.0,6004.0,0.06338339579525873,-0.18
2.23,797.0,5106.0,0.0678636949733477,0.03
1.33,1649.0,5106.0,0.01583859066474284,0.03
1.5,2784.0,5106.0,0.005558337095292296,0.03
2.69,1337.0,5106.0,0.02409542111890473,0.03
2.72,1126.0,5994.0,0.06499340152912013,0.08
2.74,1157.0,5789.0,0.05436740812408407,-0.02
2.23,1367.0,5791.0,0.04044222844962942,-0.05
1.37,2754.0,5791.0,0.009969322335585638,-0.05
2.11,837.0,3779.0,0.023396038356017203,0.26
1.48,2577.0,5171.0,0.005890456246408881,-0.03
2.27,1707.0,5171.0,0.013415361697907795,-0.03
1.49,1919.0,5106.0,0.01169854302091323,0.03
1.22,946.0,5424.0,0.05518262356047924,-0.17
2.62,1525.0,5869.0,0.04364490087464557,-0.27
1.564,2979.0,5129.0,0.00520890369029455,0.187
2.181,1255.0,4603.0,0.02285244721404821,-0.045
7.322,660.0,3572.0,0.06523029454921897,0.126
1.948,831.0,4663.0,0.0502500727150628,-0.25
2.88,2569.0,4823.0,0.0054865213139067585,-0.206
1.75,1117.0,4503.0,0.028,0.0
2.0,947.0,4473.0,0.039886106610660665,-0.244
2.413,762.0,4348.0,0.051581790268406445,-0.351
1.075,1346.0,4473.0,0.019748047227663306,-0.244
2.094,970.0,4752.0,0.04506673753843311,0.019
5.76,896.0,6069.0,0.1493,0.1
13.024,2331.0,4925.0,0.00841285610885682,-0.107
2.83,1096.0,5977.0,0.0785,-0.01
2.729,1788.0,5911.0,0.02565321344744499,-0.049
2.906,1105.0,5561.0,0.060088106583536596,-0.021
1.332,1665.0,4663.0,0.012501143623556567,-0.25
2.133,432.0,3506.0,0.0721,-0.2
3.083,697.0,5660.0,0.1367,-0.28
3.55,755.0,5788.0,0.1334,-0.023
4.569,2145.0,4927.0,0.00949890634668229,0.132
5.82,858.0,3927.0,0.0296,0.338
1.28,1887.0,4850.0,0.0113,0.2
1.09,671.0,3384.0,0.0252,-0.02
1.24,743.0,3803.0,0.02933,-0.43
11.781,1433.0,6202.0,0.07229,0.141
2.34,1219.0,4841.0,0.0277,-0.06
11.321,695.0,5144.0,0.09564,0.04
9.23,264.0,5874.0,1.3292,0.12
2.28,700.0,6215.0,0.1815,-0.06
0.6,1323.0,5640.0,0.0405,0.06
3.29,700.0,4406.0,0.0713,-0.24
1.57,529.0,3757.0,0.1228,0.48
1.89,622.0,5549.0,0.1307,-0.54
2.21,641.0,5819.0,0.2049,0.14
2.81,323.0,4580.0,0.3608,0.08
1.82,600.0,5081.0,0.1084,0.12
